1701353976185,U03,3,40087,url_change,https://atlas.mapy.cz/?p=000101&id=povrch-zeme&n=m&z=3.9&x=6.075&y=57.089&m=m,,,,;;;
1701353976269,U03,3,40171,mouse_wheel_start,-100,,,,;;;
1701353976269,U03,3,40171,mouse_wheel_end,-100,,,,;;;
1701353976580,U03,3,40482,url_change,https://atlas.mapy.cz/?p=000101&id=povrch-zeme&n=m&z=4.1&x=7.685&y=55.119&m=m,,,,;;;
1701353976811,U03,3,40713,mouse_wheel_start,100,,,,;;;
1701353976811,U03,3,40713,mouse_wheel_end,100,,,,;;;
1701353977130,U03,3,41032,url_change,https://atlas.mapy.cz/?p=000101&id=povrch-zeme&n=m&z=3.9&x=6.075&y=57.089&m=m,,,,;;;
1701353985487,U03,3,49389,mouse_wheel_start,-100,,,,;;;
1701353985487,U03,3,49389,mouse_wheel_end,-100,,,,;;;
1701353985801,U03,3,49703,url_change,https://atlas.mapy.cz/?p=000101&id=povrch-zeme&n=m&z=4.1&x=5.460&y=55.596&m=m,,,,;;;
"1701353986056,U03,3,49958,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",797.0,678.0,797.0,591.0"
"1701353986465,U03,3,50367,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",780.0,736.0,780.0,649.0"
1701353986661,U03,3,50563,url_change,https://atlas.mapy.cz/?p=000101&id=povrch-zeme&n=m&z=4.1&x=7.472&y=60.204&m=m,,,,;;;
