"1701867081608,U05,0,43875,pointerdown,""html > body.clickable[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",851.0,444.0,851.0,357.0"
"1701867082002,U05,0,44269,pointerup,""html > body.clickable[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",851.0,465.0,851.0,378.0"
1701867082235,U05,0,44502,url_change,https://atlas.mapy.cz/?p=010011&id=cervencove-teploty-vzduchu&n=m&z=5.3&x=-40.440&y=70.273&m=m,,,,;;;
"1701867087153,U05,0,49420,pointerdown,""html > body.clickable[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",713.0,518.0,713.0,431.0"
"1701867087454,U05,0,49721,pointerup,""html > body.clickable[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",735.0,499.0,735.0,412.0"
1701867087610,U05,0,49877,url_change,https://atlas.mapy.cz/?p=010011&id=cervencove-teploty-vzduchu&n=m&z=5.3&x=-41.200&y=69.544&m=m,,,,;;;
1701867105782,U05,1,1,url_change,https://atlas.mapy.cz/?p=000101&id=povrch-zeme&n=m&z=2.7&x=0.000&y=0.000&m=m,,,,;;;
1701867105781,U05,1,0,projection,robinson,,,,;;;
1701867106922,U05,1,1141,mouse_wheel_start,-100,,,,;;;
1701867107043,U05,1,1262,mouse_wheel_end,-100,,,,;;;
1701867107363,U05,1,1582,url_change,https://atlas.mapy.cz/?p=000101&id=povrch-zeme&n=m&z=3.3&x=-28.870&y=17.251&m=m,,,,;;;
"1701867107441,U05,1,1660,pointerdown,""html > body.clickable[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",336.0,347.0,336.0,260.0"
"1701867107764,U05,1,1983,pointerup,""html > body.clickable[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",501.0,454.0,501.0,367.0"
1701867107967,U05,1,2186,mouse_wheel_start,-100,,,,;;;
1701867108003,U05,1,2222,mouse_wheel_end,-100,,,,;;;
1701867108323,U05,1,2542,url_change,https://atlas.mapy.cz/?p=000101&id=povrch-zeme&n=m&z=3.7&x=-69.378&y=36.326&m=m,,,,;;;
1701867108949,U05,1,3168,pointerdown,html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#menu.no-mobile > div.bookmark.mapset-active > button.mapsets[title='Vybrat mapu'] > svg.Ico.Ico--vrstvy[width='24'][height='24'][viewBox='0 0 24 24'] > path[d='M1.2 5.4H16.8L24 12.6H8.4L1.2 5.4zm-1.2 6h4.8l2.4 2.4H18l4.8 4.8H7.2L0 11.4z'][fill-rule='evenodd'] > ,1600.0,130.0,1600.0,43.0;;;
1701867109042,U05,1,3261,pointerup,html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#menu.no-mobile > div.bookmark.mapset-active > button.mapsets[title='Vybrat mapu'] > svg.Ico.Ico--vrstvy[width='24'][height='24'][viewBox='0 0 24 24'] > path[d='M1.2 5.4H16.8L24 12.6H8.4L1.2 5.4zm-1.2 6h4.8l2.4 2.4H18l4.8 4.8H7.2L0 11.4z'][fill-rule='evenodd'] > ,1600.0,130.0,1600.0,43.0;;;
1701867117249,U05,1,11468,pointerdown,html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#maps > ul.category > li[data-mapset='zalidneni-oblasti'] > h3 > ,95.0,639.0,95.0,552.0;;;
1701867117348,U05,1,11567,pointerup,html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#maps > ul.category > li[data-mapset='zalidneni-oblasti'] > h3 > ,95.0,639.0,95.0,552.0;;;
1701867118482,U05,1,12701,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=3.7&x=-69.378&y=36.326&m=m,,,,;;;
1701867118778,U05,1,12997,mouse_wheel_start,-100,,,,;;;
1701867118940,U05,1,13159,mouse_wheel_end,-100,,,,;;;
1701867119253,U05,1,13472,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.3&x=-84.383&y=37.007&m=m,,,,;;;
"1701867119475,U05,1,13694,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",573.0,492.0,573.0,405.0"
"1701867119824,U05,1,14043,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",712.0,549.0,712.0,462.0"
1701867120042,U05,1,14261,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.3&x=-96.882&y=40.683&m=m,,,,;;;
1701867120128,U05,1,14347,mouse_wheel_start,-100,,,,;;;
1701867120198,U05,1,14417,mouse_wheel_end,-100,,,,;;;
1701867120513,U05,1,14732,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.7&x=-99.792&y=41.514&m=m,,,,;;;
"1701867120845,U05,1,15064,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",802.0,470.0,802.0,383.0"
"1701867121084,U05,1,15303,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",774.0,484.0,774.0,397.0"
1701867121276,U05,1,15495,mouse_wheel_start,100,,,,;;;
1701867121348,U05,1,15567,mouse_wheel_end,100,,,,;;;
"1701867121641,U05,1,15860,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",806.0,414.0,806.0,327.0"
1701867121664,U05,1,15883,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.1&x=-96.626&y=40.189&m=m,,,,;;;
"1701867121988,U05,1,16207,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",744.0,513.0,744.0,426.0"
1701867122183,U05,1,16402,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.1&x=-95.016&y=47.600&m=m,,,,;;;
1701867122406,U05,1,16625,mouse_wheel_start,-100,,,,;;;
1701867122406,U05,1,16625,mouse_wheel_end,-100,,,,;;;
1701867122722,U05,1,16941,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.3&x=-96.532&y=48.919&m=m,,,,;;;
1701867123136,U05,1,17355,mouse_wheel_start,-100,,,,;;;
1701867123136,U05,1,17355,mouse_wheel_end,-100,,,,;;;
1701867123453,U05,1,17672,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.5&x=-97.606&y=49.573&m=m,,,,;;;
"1701867123753,U05,1,17972,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",727.0,527.0,727.0,440.0"
"1701867124014,U05,1,18233,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",750.0,477.0,750.0,390.0"
1701867124203,U05,1,18422,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.5&x=-97.436&y=46.705&m=m,,,,;;;
"1701867125493,U05,1,19712,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",733.0,509.0,733.0,422.0"
"1701867125778,U05,1,19997,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",736.0,527.0,736.0,440.0"
1701867125972,U05,1,20191,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.5&x=-98.293&y=47.735&m=m,,,,;;;
"1701867129094,U05,1,23313,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",730.0,638.0,730.0,551.0"
"1701867129413,U05,1,23632,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",697.0,638.0,697.0,551.0"
1701867129603,U05,1,23822,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.5&x=-95.923&y=47.735&m=m,,,,;;;
1701867132832,U05,1,27051,mouse_wheel_start,-100,,,,;;;
1701867132909,U05,1,27128,mouse_wheel_end,-100,,,,;;;
1701867133223,U05,1,27442,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=5.1&x=-89.173&y=45.598&m=m,,,,;;;
1701867133262,U05,1,27481,mouse_wheel_start,-100,,,,;;;
1701867133262,U05,1,27481,mouse_wheel_end,-100,,,,;;;
1701867133573,U05,1,27792,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=5.3&x=-87.378&y=44.794&m=m,,,,;;;
1701867134009,U05,1,28228,mouse_wheel_start,100,,,,;;;
1701867134081,U05,1,28300,mouse_wheel_end,100,,,,;;;
1701867134393,U05,1,28612,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.9&x=-89.615&y=45.448&m=m,,,,;;;
"1701867134465,U05,1,28684,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",840.0,685.0,840.0,598.0"
"1701867134774,U05,1,28993,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",938.0,649.0,938.0,562.0"
1701867134963,U05,1,29182,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.9&x=-93.991&y=43.899&m=m,,,,;;;
"1701867135161,U05,1,29380,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",765.0,579.0,765.0,492.0"
"1701867135454,U05,1,29673,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",813.0,623.0,813.0,536.0"
1701867135655,U05,1,29874,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.9&x=-97.653&y=45.794&m=m,,,,;;;
1701867136606,U05,1,30825,mouse_wheel_start,-100,,,,;;;
1701867136606,U05,1,30825,mouse_wheel_end,-100,,,,;;;
1701867136922,U05,1,31141,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=5.1&x=-98.904&y=45.802&m=m,,,,;;;
1701867137008,U05,1,31227,mouse_wheel_start,100,,,,;;;
1701867137008,U05,1,31227,mouse_wheel_end,100,,,,;;;
1701867137324,U05,1,31543,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.9&x=-97.653&y=45.794&m=m,,,,;;;
"1701867137551,U05,1,31770,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",550.0,583.0,550.0,496.0"
"1701867137858,U05,1,32077,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",695.0,561.0,695.0,474.0"
1701867138055,U05,1,32274,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.9&x=-104.844&y=44.845&m=m,,,,;;;
"1701867138323,U05,1,32542,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",595.0,500.0,595.0,413.0"
"1701867138640,U05,1,32859,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",663.0,557.0,663.0,470.0"
1701867138843,U05,1,33062,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=4.9&x=-110.144&y=47.309&m=m,,,,;;;
1701867140110,U05,1,34329,mouse_wheel_start,-100,,,,;;;
1701867140110,U05,1,34329,mouse_wheel_end,-100,,,,;;;
1701867140350,U05,1,34569,mouse_wheel_start,-100,,,,;;;
1701867140350,U05,1,34569,mouse_wheel_end,-100,,,,;;;
1701867140662,U05,1,34881,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=5.3&x=-113.108&y=47.409&m=m,,,,;;;
1701867141006,U05,1,35225,mouse_wheel_start,100,,,,;;;
1701867141006,U05,1,35225,mouse_wheel_end,100,,,,;;;
1701867141323,U05,1,35542,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=5.1&x=-111.770&y=47.353&m=m,,,,;;;
"1701867141395,U05,1,35614,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",669.0,616.0,669.0,529.0"
"1701867141718,U05,1,35937,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",642.0,493.0,642.0,406.0"
1701867141923,U05,1,36142,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=5.1&x=-107.455&y=42.738&m=m,,,,;;;
"1701867142128,U05,1,36347,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",769.0,471.0,769.0,384.0"
"1701867142430,U05,1,36649,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",731.0,481.0,731.0,394.0"
1701867142625,U05,1,36844,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=5.1&x=-105.932&y=43.111&m=m,,,,;;;
"1701867143877,U05,1,38096,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",591.0,665.0,591.0,578.0"
"1701867144153,U05,1,38372,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",561.0,700.0,561.0,613.0"
1701867144423,U05,1,38642,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=5.1&x=-105.356&y=44.419&m=m,,,,;;;
1701867144609,U05,1,38828,mouse_wheel_start,-100,,,,;;;
1701867144707,U05,1,38926,mouse_wheel_end,-100,,,,;;;
1701867145022,U05,1,39241,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=5.7&x=-109.908&y=41.175&m=m,,,,;;;
1701867146442,U05,1,40661,mouse_wheel_start,100,,,,;;;
1701867146614,U05,1,40833,mouse_wheel_end,100,,,,;;;
1701867146932,U05,1,41151,url_change,https://atlas.mapy.cz/?p=011001&id=zalidneni-oblasti&n=m&z=5.1&x=-110.597&y=38.946&m=m,,,,;;;
"1701867146969,U05,1,41188,pointerdown,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",926.0,387.0,926.0,300.0"
"1701867147377,U05,1,41596,pointerup,""html > body[cy-dot-mousedown-init=''][data-card='minimized'] > div#map[style='-webkit-tap-highlight-color: rgba(0, 0, 0, 0)";'] > canvas[width='1600'][height='953'][style='width: 1600px; height: 953px;"'] > "",698.0,423.0,698.0,336.0"
