session_id,timestamp_ms_since_start,local_time,iso_time,task_index,task_label,event_type,element_tag,element_id,element_classes,element_text,css_path,x,y,viewport_w,viewport_h,button,button_label,deltaY,deltaMode,wheel_direction,zoom_hint,key,code,ctrl,alt,shift,extra_json
P01,31615,2025-11-18T11:52:14.813+01:00,2025-11-18T10:52:14.813Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,div,,esri-view-surface.esri-view-surface--touch-none,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1),877,263,1920,896,0,left,,,,,,,,,,
P01,35084,2025-11-18T11:52:18.282+01:00,2025-11-18T10:52:18.282Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,span,,esri-collapse__icon.esri-icon-basemap,,div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(1) > calcite-button:nth-of-type(1) > span:nth-of-type(1),24,312,1920,896,0,left,,,,,,,,,,
P01,40811,2025-11-18T11:52:24.009+01:00,2025-11-18T10:52:24.010Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,img,,esri-basemap-gallery__item-thumbnail,,div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(9) > img:nth-of-type(1),376,610,1920,896,,,144,0,down,zoom_out,,,,,,
P01,42083,2025-11-18T11:52:25.281+01:00,2025-11-18T10:52:25.281Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,img,,esri-basemap-gallery__item-thumbnail,,div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(12) > img:nth-of-type(1),380,610,1920,896,,,144,0,down,zoom_out,,,,,,
P01,43523,2025-11-18T11:52:26.721+01:00,2025-11-18T10:52:26.721Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,img,,esri-basemap-gallery__item-thumbnail,,div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(15) > img:nth-of-type(1),384,602,1920,896,,,144,0,down,zoom_out,,,,,,
P01,46747,2025-11-18T11:52:29.945+01:00,2025-11-18T10:52:29.945Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,img,,esri-basemap-gallery__item-thumbnail,,div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(16) > img:nth-of-type(1),140,598,1920,896,,,144,0,down,zoom_out,,,,,,
P01,49539,2025-11-18T11:52:32.737+01:00,2025-11-18T10:52:32.737Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,img,,esri-basemap-gallery__item-thumbnail,,div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(20) > img:nth-of-type(1),279,586,1920,896,,,144,0,down,zoom_out,,,,,,
P01,51291,2025-11-18T11:52:34.489+01:00,2025-11-18T10:52:34.489Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,img,,esri-basemap-gallery__item-thumbnail,,div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(22) > img:nth-of-type(1),159,576,1920,896,,,144,0,down,zoom_out,,,,,,
P01,53859,2025-11-18T11:52:37.057+01:00,2025-11-18T10:52:37.057Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,img,,esri-basemap-gallery__item-thumbnail,,div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(27) > img:nth-of-type(1),408,602,1920,896,,,144,0,down,zoom_out,,,,,,
P01,55955,2025-11-18T11:52:39.153+01:00,2025-11-18T10:52:39.153Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,img,,esri-basemap-gallery__item-thumbnail,,div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(29) > img:nth-of-type(1),292,585,1920,896,,,144,0,down,zoom_out,,,,,,
P01,57932,2025-11-18T11:52:41.130+01:00,2025-11-18T10:52:41.130Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,img,,esri-basemap-gallery__item-thumbnail,,div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(28) > img:nth-of-type(1),154,484,1920,896,,,144,0,down,zoom_out,,,,,,
P01,59347,2025-11-18T11:52:42.545+01:00,2025-11-18T10:52:42.545Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,img,,esri-basemap-gallery__item-thumbnail,,div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(1) > ul:nth-of-type(1) > li:nth-of-type(33) > img:nth-of-type(1),384,505,1920,896,,,102,0,down,zoom_out,,,,,,
P01,63941,2025-11-18T11:52:47.139+01:00,2025-11-18T10:52:47.139Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,div,,esri-view-surface.esri-view-surface--touch-none,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1),952,439,1920,896,0,left,,,,,,,,,,
P01,65319,2025-11-18T11:52:48.517+01:00,2025-11-18T10:52:48.517Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,div,,esri-view-surface.esri-view-surface--touch-none,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1),596,389,1920,896,0,left,,,,,,,,,,
P01,66568,2025-11-18T11:52:49.766+01:00,2025-11-18T10:52:49.766Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,calcite-icon,,esri-collapse__icon.esri-collapse__icon-flip,,div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(1) > div:nth-of-type(1) > div:nth-of-type(5) > div:nth-of-type(2) > div:nth-of-type(1) > calcite-button:nth-of-type(1) > calcite-icon:nth-of-type(1),35,311,1920,896,0,left,,,,,,,,,,
P01,70468,2025-11-18T11:52:53.666+01:00,2025-11-18T10:52:53.666Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,input,startColorPicker,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > input:nth-of-type(1),1684,206,1920,896,0,left,,,,,,,,,,
P01,70492,2025-11-18T11:52:53.690+01:00,2025-11-18T10:52:53.690Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",blur,,,,,,,,,,,,,,,,,,,,,
P01,95503,2025-11-18T11:53:18.701+01:00,2025-11-18T10:53:18.701Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",focus,,,,,,,,,,,,,,,,,,,,,
P01,98179,2025-11-18T11:53:21.377+01:00,2025-11-18T10:53:21.377Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,input,middleColorPicker,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > input:nth-of-type(2),1787,206,1920,896,0,left,,,,,,,,,,
P01,98203,2025-11-18T11:53:21.401+01:00,2025-11-18T10:53:21.401Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",blur,,,,,,,,,,,,,,,,,,,,,
P01,105812,2025-11-18T11:53:29.010+01:00,2025-11-18T10:53:29.010Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",focus,,,,,,,,,,,,,,,,,,,,,
P01,108524,2025-11-18T11:53:31.722+01:00,2025-11-18T10:53:31.722Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,input,transparencyInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(1),1635,366,1920,896,0,left,,,,,,,,,,
P01,111835,2025-11-18T11:53:35.033+01:00,2025-11-18T10:53:35.033Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,input,transparencyInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(1),1826,360,1920,896,0,left,,,,,,,,,,
P01,112979,2025-11-18T11:53:36.177+01:00,2025-11-18T10:53:36.177Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,label,,,Diameter (m):,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > label:nth-of-type(1),1781,492,1920,896,,,132,0,down,zoom_out,,,,,,
P01,114300,2025-11-18T11:53:37.498+01:00,2025-11-18T10:53:37.498Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,input,diameterInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(2),1878,390,1920,896,0,left,,,,,,,,,,
P01,116046,2025-11-18T11:53:39.244+01:00,2025-11-18T10:53:39.244Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,input,diameterInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(2),1880,376,1920,896,0,left,,,,,,,,,,
P01,117475,2025-11-18T11:53:40.673+01:00,2025-11-18T10:53:40.673Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,input,minZOffsetInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(3),1736,529,1920,896,,,132,0,down,zoom_out,,,,,,
P01,117843,2025-11-18T11:53:41.041+01:00,2025-11-18T10:53:41.041Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,input,minZOffsetInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(3),1736,529,1920,896,,,132,0,down,zoom_out,,,,,,
P01,118019,2025-11-18T11:53:41.217+01:00,2025-11-18T10:53:41.217Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,input,minZOffsetInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(3),1736,529,1920,896,,,132,0,down,zoom_out,,,,,,
P01,120629,2025-11-18T11:53:43.827+01:00,2025-11-18T10:53:43.827Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,div,,esri-view-surface.esri-view-surface--touch-none,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1),1373,362,1920,896,0,left,,,,,,,,,,
P01,124027,2025-11-18T11:53:47.225+01:00,2025-11-18T10:53:47.225Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,input,maxZOffsetInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(4),1810,571,1920,896,,,102,0,down,zoom_out,,,,,,
P01,124075,2025-11-18T11:53:47.273+01:00,2025-11-18T10:53:47.273Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,input,maxZOffsetInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(4),1810,574,1920,896,,,102,0,down,zoom_out,,,,,,
P01,124114,2025-11-18T11:53:47.312+01:00,2025-11-18T10:53:47.312Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,input,maxZOffsetInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(4),1810,574,1920,896,,,102,0,down,zoom_out,,,,,,
P01,124155,2025-11-18T11:53:47.353+01:00,2025-11-18T10:53:47.353Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,input,maxZOffsetInput,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > input:nth-of-type(4),1810,574,1920,896,,,102,0,down,zoom_out,,,,,,
P01,125219,2025-11-18T11:53:48.417+01:00,2025-11-18T10:53:48.417Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,select,shapeSelect,,Cylinder Cone Inverted Cone Tetrahedron,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > select:nth-of-type(1),0,0,1920,896,0,left,,,,,,,,,,
P01,127622,2025-11-18T11:53:50.820+01:00,2025-11-18T10:53:50.820Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",click,h2,,,Extrusion,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > h2:nth-of-type(4),1794,434,1920,896,0,left,,,,,,,,,,
P01,127923,2025-11-18T11:53:51.121+01:00,2025-11-18T10:53:51.121Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,h2,,,Extrusion,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > h2:nth-of-type(4),1794,434,1920,896,,,-132,0,up,zoom_in,,,,,,
P01,127946,2025-11-18T11:53:51.144+01:00,2025-11-18T10:53:51.144Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,h2,,,Extrusion,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > h2:nth-of-type(4),1794,434,1920,896,,,-132,0,up,zoom_in,,,,,,
P01,127963,2025-11-18T11:53:51.161+01:00,2025-11-18T10:53:51.161Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,h2,,,Extrusion,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > h2:nth-of-type(4),1794,434,1920,896,,,-132,0,up,zoom_in,,,,,,
P01,128007,2025-11-18T11:53:51.205+01:00,2025-11-18T10:53:51.205Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,h2,,,Extrusion,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(3) > div:nth-of-type(2) > div:nth-of-type(1) > h2:nth-of-type(4),1794,434,1920,896,,,-132,0,up,zoom_in,,,,,,
P01,131892,2025-11-18T11:53:55.090+01:00,2025-11-18T10:53:55.090Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,canvas,,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > canvas:nth-of-type(1),1437,304,1920,896,,,-102,0,up,zoom_in,,,,,,
P01,131957,2025-11-18T11:53:55.155+01:00,2025-11-18T10:53:55.155Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,canvas,,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > canvas:nth-of-type(1),1437,304,1920,896,,,-102,0,up,zoom_in,,,,,,
P01,132699,2025-11-18T11:53:55.897+01:00,2025-11-18T10:53:55.897Z,1,"Úkol 1: Volně si prohlédněte a prozkoumejte aplikaci. Zkuste zjistit, jaké nabízí možnosti a jak se v ní orientujete. Cílem je seznámit se s rozhraním a ovládáním.",wheel,canvas,,,,html:nth-of-type(1) > body:nth-of-type(1) > div:nth-of-type(2) > div:nth-of-type(1) > div:nth-of-type(1) > canvas:nth-of-type(1),1437,304,1920,896,,,102,0,down,zoom_out,,,,,,
